source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist_bw_hpm_bgs,ra_bgs,era_bgs,dec_bgs,edec_bgs,source_id bgs,plx_bgs,eplx_bgs,pm_bgs,pmra_bgs,epmra_bgs,pmdec_bgs,epmdec_bgs,RUWE_bgs,g_mag_HPMS,bp_mag_HPMS,rp_mag_HPMS,bp_rp_HPMS,bp_g_HPMS,g_rp_HPMS,g_mag_bgs,bp_mag_bgs,rp_mag_bgs,bp_rp_bgs,TIMESTAMP,M_G,DIST,SPEEED,TIME,FAC,YEARS AFTER,DATE,year
5.96E+18,Gaia EDR3 5955770749250181888,265.2724213,-43.52859627,347.0464072,-6.838586234,266.3505956,-20.14918637,9.504445147,31.73186797,-190.821126,0.023340993,0.02115673,0.026044006,0.028362896,0.018946245,1.0257039,193.4415,66430690,1.64E+18,0.000605,265.2725518,0.4948307,-43.52919403,0.45487857,5.96E+18,1.059191471,0.5837308,6.5343423,-4.42658214,0.6027434,-4.806558302,0.44483793,1.6429247,14.852875,16.035757,13.761415,2.2743425,1.1828823,1.0914602,19.416197,9000000000,9000000000,9000000000,0.00319,9.742508843,0.000605,193.4415,11.2592179,3529.535393,11.484,23-06-2027,2027
4.25E+18,Gaia EDR3 4251235049940970240,303.2885676,8.721510434,50.44423138,-13.76349707,307.8653429,27.89049768,3.744010746,173.4049669,-199.5974702,0.042566683,0.02912212,0.057461213,0.06953306,0.049529675,0.9981279,264.40204,1486329000,1.64E+18,0.001314082,303.2894216,0.5859634,8.720503355,0.38506225,4.25E+18,0.124370815,0.8659978,6.538178,-0.820703978,1.0508996,-6.486463927,0.8121254,1.0166221,16.489231,17.278942,15.61914,1.6598024,0.789711,0.87009144,20.316885,20.971682,19.46247,1.5092125,0.00493,9.355916433,0.001314082,264.40204,17.89205257,3629.219589,17.748,26-09-2033,2033
6.05E+18,Gaia EDR3 6049759751965263744,242.3916354,-25.04800402,349.8341981,19.28362084,245.11188,-3.962679593,19.29765345,50.05727832,-190.1975312,0.017784916,0.010191132,0.021095634,0.02420697,0.016215257,1.1815192,196.67444,942248962,1.64E+18,0.001296323,242.3919392,0.37001717,-25.04927078,0.2024082,6.05E+18,-0.033752393,0.4321349,6.4149766,-5.812487642,0.5582995,2.714206175,0.3644269,0.98084074,12.69573,13.847226,11.62753,2.219696,1.1514959,1.0682001,19.632833,19.898834,18.29819,1.6006451,0.0066,9.123252515,0.001296323,196.67444,23.7283645,3595.206742,23.76,29-09-2039,2039
4.19E+18,Gaia EDR3 4194900781417302016,294.4460403,-8.525296037,30.48699379,-14.14490825,294.8186498,12.83255287,9.997573176,66.42335453,-78.37560329,0.040548302,0.036112458,0.048990536,0.050358552,0.04025672,1.083896,102.73654,950460506,1.64E+18,0.001096859,294.4467566,0.5926183,-8.526133426,0.5381693,4.19E+18,1.692790337,0.71231914,6.1451397,-3.576403275,0.7692515,-4.997207643,0.7211109,1.0500752,16.085081,17.674887,14.864274,2.8106127,1.5898056,1.2208071,20.351952,20.987183,19.399828,1.5873547,0.0105,11.08455396,0.001096859,102.73654,38.43513126,3660.488691,37.8,10-10-2053,2053
6.06E+18,Gaia EDR3 6057372289442452096,180.641366,-62.9700313,297.4124476,-0.623204735,218.3084762,-54.61120101,10.86775075,-175.6639752,77.47670136,0.54800725,0.5954928,0.71011317,0.72637576,0.84740984,1.1724198,191.99081,1423292970,1.64E+18,0.000472,180.6405629,0.12415924,-62.96973129,0.12045033,6.06E+18,0.315567465,0.1587734,6.421423,-6.408459954,0.16010517,0.407814921,0.17433174,1.0318494,20.2505,,,,,,18.613228,19.352404,17.619324,1.7330799,0.00453,15.43119835,0.000472,191.99081,8.850423622,1953.735899,16.308,18-04-2032,2032
6.06E+18,Gaia EDR3 6063292369286518016,197.5637511,-57.64177753,305.4578326,5.137656409,223.4983567,-45.29755538,4.255540802,-144.9000597,20.03762589,0.22939277,0.29600364,0.4010718,0.358559,0.46751294,1.1314678,146.27896,1046647478,1.64E+18,0.000446,197.5629501,0.17092034,-57.64165344,0.2147642,6.06E+18,1.14280343,0.315629,6.2788534,-6.224179053,0.24882267,-0.826796496,0.29164892,1.0339421,19.75368,19.87514,18.167276,1.7078629,0.12145996,1.5864029,19.650915,20.159973,18.279655,1.8803177,0.0058,12.89845379,0.000446,146.27896,10.97628805,1892.463456,20.88,12-11-2036,2036
2.02E+18,Gaia EDR3 2022893621784904064,291.5076566,24.43852255,58.50036553,3.830981826,298.5858632,45.76624932,53.82551308,181.9935175,97.71275093,0.011088649,0.016686156,0.021471726,0.013757345,0.021699116,1.1094089,206.56578,300071720,1.64E+18,0.000766,291.5083815,0.26776168,24.4389124,0.4821176,2.02E+18,0.105765753,0.5774027,6.292452,-3.488769134,0.37423792,-5.23673969,0.5556083,1.2054327,12.750064,14.517301,11.477637,3.0396633,1.7672367,1.2724266,19.71143,19.772669,16.516884,3.255785,0.00383,11.40500489,0.000766,206.56578,13.34974263,3485.572489,13.788,11-10-2029,2029
4.09E+18,Gaia EDR3 4093494335810972544,277.7850302,-18.66264832,14.03732479,-4.090514697,277.3970818,4.576953765,12.84911497,-90.94200061,-110.0182265,0.05410881,0.046626724,0.060933005,0.06493224,0.047706578,1.600187,142.73912,186271390,1.64E+18,0.000668,277.7845738,0.19988994,-18.66315731,0.17326221,4.09E+18,-1.170459372,0.22580218,6.162748,-5.255634999,0.2563057,-3.218348081,0.17495291,1.5006331,15.795743,17.251547,14.5111885,2.7403584,1.4558039,1.2845545,18.276035,18.829344,16.916513,1.9128304,0.00496,11.34010908,0.000668,142.73912,16.84751875,3396.677167,17.856,04-11-2033,2033
5.25E+18,Gaia EDR3 5253247862114668288,152.4629518,-62.05877007,285.1873353,-4.889693931,200.1741528,-63.72759442,4.742271757,-142.8655018,15.05956652,0.01860279,0.018564258,0.021075265,0.02474939,0.022061048,0.97385895,143.65703,1469833010,1.64E+18,0.000444,152.4620507,0.17748757,-62.05863108,0.13622634,5.25E+18,0.29771934,0.16860394,6.564494,-6.238011391,0.25142762,2.044455365,0.16545956,1.0986984,15.213789,16.125061,14.2276325,1.8974285,0.91127205,0.98615646,18.197794,9000000000,9000000000,9000000000,0.0066,8.593721189,0.000444,143.65703,11.12650039,1685.833392,23.76,29-09-2039,2039
4.05E+18,Gaia EDR3 4051546799128974080,275.5173187,-27.47948777,5.211146745,-6.286585969,274.9060281,-4.134119949,9.447491621,13.94702357,-256.7616055,0.028304687,0.025467228,0.037305284,0.032990877,0.024587622,0.90818256,257.1401,993720843,1.64E+18,0.000899,275.5173818,0.25218996,-27.48038495,0.22303466,4.05E+18,-0.162724918,0.3092794,6.5734315,-3.02455425,0.28659955,-5.836272126,0.21200134,1.0856615,14.839144,15.818685,13.843059,1.975626,0.9795408,0.99608517,18.951912,19.165092,17.811405,1.3536873,0.0036,9.715726577,0.000899,257.1401,12.58613495,3496.148598,12.96,13-12-2028,2028
5.86E+18,Gaia EDR3 5859002387319654912,197.0046501,-64.72357939,304.7015682,-1.908816179,229.2729514,-51.25780552,21.37042996,-347.8404891,-12.38555246,0.06506091,0.07740397,0.09508408,0.08066593,0.10638415,1.0210017,348.0609,1055061762,1.64E+18,0.001019596,197.0023088,0.2987426,-64.72377971,0.33208823,5.86E+18,0.192081871,0.4207684,6.567546,-6.372491346,0.36036092,-1.588714025,0.46828553,1.0548482,17.659836,20.471111,16.174896,4.296215,2.8112755,1.4849396,20.108133,21.2693,19.175573,2.093727,0.0068,14.3089023,0.001019596,348.0609,10.54569933,1550.838137,24.48,18-06-2040,2040
4.05E+18,Gaia EDR3 4049704941006097536,273.3118883,-29.74406666,2.290011939,-5.627182388,272.8928629,-6.338037617,3.097522065,57.57308599,-90.03012777,0.08862628,0.07768928,0.11748026,0.12009101,0.080106206,1.0623242,106.86479,1163320450,1.64E+18,0.000754,273.3124035,0.115667015,-29.74467408,0.10256166,4.05E+18,-0.143614577,0.15777783,6.578166,-2.534674054,0.15096438,-6.070230336,0.10325386,1.8557074,17.204401,17.715813,15.777443,1.9383698,0.51141167,1.4269581,16.747532,17.0067,15.4175825,1.589118,0.00773,9.659473044,0.000754,106.86479,25.40032128,3285.940658,27.828,23-10-2043,2043
6.72E+18,Gaia EDR3 6724512750683012352,273.0255725,-42.80129818,350.457641,-11.43725499,272.3529215,-19.38672606,4.049821545,42.99825409,-122.584329,0.032818906,0.029036073,0.04064769,0.038000703,0.03001147,1.0389088,129.90677,1763914151,1.64E+18,0.000685,273.0258231,0.12371495,-42.80195767,0.109776296,6.72E+18,0.353538966,0.15160656,6.3408637,-1.340402834,0.14976187,-6.197569774,0.11615436,0.9831061,15.64481,16.536518,14.653172,1.8833466,0.8917084,0.9916382,18.217958,18.61768,17.330843,1.2868366,0.00563,8.681989432,0.000685,129.90677,18.98284439,3371.730797,20.268,02-04-2036,2036
5.25E+18,Gaia EDR3 5254526284902186496,158.3662241,-59.63000125,286.2900466,-1.292560959,200.1210802,-59.96584276,21.26429211,-234.8468431,41.38743071,0.025486492,0.024846556,0.02906985,0.03328531,0.032344703,1.1736274,238.46585,356110581,1.64E+18,0.000931,158.3645264,0.1439188,-59.6296411,0.13923799,5.25E+18,0.181423664,0.17175363,6.57851,-5.958421689,0.1922221,2.788189501,0.19614035,0.9627453,15.253595,16.9765,13.990762,2.9857378,1.7229042,1.2628336,18.8495,19.610048,17.574766,2.0352821,0.00743,11.89184965,0.000931,238.46585,14.05484265,1891.634274,26.748,24-09-2042,2042
4.50E+18,Gaia EDR3 4501357246425001728,270.2168766,14.69076835,40.72433418,17.7016881,270.2667151,38.12984837,5.115003901,-36.66839518,-99.18854419,0.010482301,0.011612834,0.014799553,0.012745801,0.013654714,1.0360467,105.74941,342951681,1.64E+18,0.000897,270.2166269,0.27296814,14.68990466,0.30812117,4.50E+18,1.201306429,0.39990178,5.993282,-2.67245186,0.36964303,-5.364459483,0.4604762,0.94990456,13.732492,14.455112,12.909537,1.5455751,0.72262,0.82295513,19.7354,19.541117,17.871445,1.669672,0.0086,7.276721846,0.000897,105.74941,30.53634058,3550.737277,30.96,09-12-2046,2046
6.73E+18,Gaia EDR3 6726832037336492160,277.8213279,-39.32296984,355.2612725,-13.20824368,276.2891138,-16.05428748,2.346374507,-42.12164496,-135.4921243,0.1744036,0.16473188,0.1910052,0.21202557,0.17988192,0.99544424,141.8885,1423286691,1.64E+18,0.000674,277.8211713,0.20763664,-39.32363238,0.19785236,6.73E+18,-0.264694401,0.22692075,6.5892243,-2.093374958,0.25534043,-6.2478524,0.21595034,0.9758788,18.733088,19.646744,17.646645,2.0000992,0.91365623,1.086443,19.041296,19.338434,18.59637,0.7420635,0.005,10.58507466,0.000674,141.8885,17.10075165,3420.150329,18,27-12-2033,2033
4.05E+18,Gaia EDR3 4048477271841416064,277.5439884,-28.98284079,4.672383902,-8.558722457,276.6278424,-5.716962332,14.33458723,103.3325262,-4.940417015,0.019315198,0.016787564,0.02171084,0.026552035,0.017983923,0.8762372,103.45056,1620310951,1.64E+18,0.000866,277.544978,1.1579735,-28.98282188,0.9384568,4.05E+18,0.130499452,1.0750537,6.5935893,-0.380406943,1.482179,-6.582606474,0.97365445,1.0065726,13.216979,14.266756,12.200373,2.0663834,1.049777,1.0166063,20.236282,18.786219,16.98359,1.8026295,0.00953,8.998904959,0.000866,103.45056,30.13613459,3162.238677,34.308,14-04-2050,2050
4.05E+18,Gaia EDR3 4049254278588505984,272.2111613,-30.60738718,1.073009778,-5.199570315,271.918043,-7.182827257,8.409457017,-85.10344842,-106.3921071,0.1132328,0.09725686,0.12042099,0.13963185,0.103868596,1.0014327,136.24197,636141720,1.64E+18,0.00068,272.2107278,0.11434768,-30.60795556,0.09732131,4.05E+18,0.11081356,0.1319391,6.3740263,-4.46177218,0.13846022,-4.552010753,0.102624334,0.9497879,17.612963,19.086521,16.20281,2.8837109,1.4735584,1.4101524,17.973381,18.785961,16.963772,1.8221893,0.00539,12.23680278,0.00068,136.24197,17.96803144,3333.586537,19.404,23-05-2035,2035
4.50E+18,Gaia EDR3 4498079705342160640,271.529594,14.05543614,40.66989737,16.28114128,271.8700365,37.48478821,3.334743078,-14.00030856,-118.5635253,0.013495491,0.014383726,0.01876716,0.01583804,0.015882088,1.091559,119.38726,620215679,1.64E+18,0.000358,271.5295567,0.22357361,14.05508009,0.25584948,4.50E+18,0.051173958,0.271759,6.610846,-2.376919148,0.34035417,-6.168755106,0.3395927,1.0996109,14.270431,15.071454,13.37353,1.6979237,0.8010235,0.8969002,18.659147,9000000000,9000000000,9000000000,0.0032,6.885742899,0.000358,119.38726,10.79512169,3373.475528,11.52,06-07-2027,2027
2.06E+18,Gaia EDR3 2062764700841540736,309.5356166,36.72437886,77.12304715,-2.727784261,327.1619933,52.60916024,6.154733397,-59.13106116,-96.47396639,0.027392108,0.031430077,0.03870823,0.03570947,0.03879619,0.9995317,113.15347,581230459,1.64E+18,0.00137546,309.5349106,0.24331899,36.72312522,0.29242572,2.06E+18,1.653620931,0.34894416,6.613008,5.242599012,0.32805666,4.030760926,0.364022,3.5512953,16.334852,17.819725,15.142225,2.6774998,1.4848728,1.192627,18.226349,18.856043,16.781105,2.0749378,0.0117,10.28089823,0.00137546,113.15347,43.7605316,3740.216376,42.12,02-02-2058,2058
4.04E+18,Gaia EDR3 4041716099929426176,266.6175683,-34.4858999,355.3500254,-3.038111119,267.1595214,-11.07996394,2.124405746,-92.95105517,-120.4062369,0.09046481,0.07019869,0.09752175,0.10886554,0.06530063,1.0917165,152.11035,1211254520,1.64E+18,0.000518,266.6172109,0.23551513,-34.48632638,0.15030278,4.04E+18,0.081245228,0.2630174,6.6216702,-1.14719403,0.23119426,-6.52153814,0.13276547,0.9392473,17.149113,17.843742,15.964485,1.8792572,0.69462967,1.1846275,18.261953,9000000000,9000000000,9000000000,0.00369,8.785300337,0.000518,152.11035,12.2595208,3322.363361,13.284,10-04-2029,2029
5.91E+18,Gaia EDR3 5906839733039191936,223.9680067,-46.4510474,324.210124,11.21592304,235.708598,-28.34057039,4.06071578,-121.3182058,-48.83946841,0.09097734,0.10585594,0.12664351,0.12403574,0.14748214,0.91720253,130.77997,1278153905,1.64E+18,0.000888,223.9669062,0.20348896,-46.45151019,0.2298912,5.91E+18,0.137932761,0.26683325,6.40567,-6.370660641,0.29760498,0.668801638,0.32777917,0.9252415,17.668894,19.086943,16.497847,2.589096,1.4180489,1.1710472,18.965317,19.53621,18.353247,1.1829624,0.0092,10.71190697,0.000888,130.77997,24.44411021,2656.968501,33.12,04-02-2049,2049
5.35E+18,Gaia EDR3 5352893749073920640,161.1333614,-55.91160095,285.7713693,2.673365998,197.0986654,-56.29717901,7.066500814,-180.5381014,97.42211727,0.009411197,0.009787482,0.012375709,0.012650352,0.011542958,0.961171,205.14647,1410377518,1.64E+18,0.000981,161.1320306,0.5163647,-55.9109634,0.49780995,5.35E+18,1.324077053,0.5860364,6.634017,-6.241116407,0.6859481,2.249143749,0.73139143,0.978502,12.242918,12.806661,11.535838,1.2708225,0.56374264,0.7070799,20.138758,18.399366,17.788157,0.61120987,0.00746,6.488940067,0.000981,205.14647,17.21501715,2307.64305,26.856,02-11-2042,2042
4.11E+18,Gaia EDR3 4114668795164160896,260.3753418,-22.47065653,2.513793353,8.061328776,261.1116564,0.6721499,8.272072871,-54.55674777,-98.17646011,0.056430575,0.034707963,0.06142173,0.077727616,0.049060654,1.6608025,112.316765,1808520305,1.64E+18,0.000935,260.3749206,0.3856459,-22.47150696,0.22963326,4.11E+18,0.19374607,0.4061409,6.5384483,-5.205856625,0.5506533,-3.956053989,0.3185825,1.0008711,15.740467,17.316708,14.485055,2.8316526,1.5762405,1.2554121,19.709944,20.304398,18.638357,1.6660404,0.0088,10.32853876,0.000935,112.316765,29.96881187,3405.546803,31.68,29-08-2047,2047
6.10E+18,Gaia EDR3 6100188126922762112,222.4534167,-44.09670619,324.3519812,13.79644439,233.7079375,-26.46333621,2.26716498,-171.93332,-46.57407249,0.1625347,0.20740147,0.26374528,0.2858807,0.3334767,0.9815184,178.12976,728465416,1.64E+18,0.000689,222.4525272,0.9040894,-44.09696512,1.2986468,6.10E+18,0.879033208,0.9298632,6.5543656,-5.935122477,1.2095702,-2.781012777,1.7912601,1.0624274,18.853071,19.907072,17.805792,2.1012802,1.0540009,1.0472794,20.41365,20.81817,19.902447,0.9157238,0.00533,10.63048662,0.000689,178.12976,13.92468053,2612.510417,19.188,05-03-2035,2035
4.30E+18,Gaia EDR3 4302306437367877504,294.2289684,9.7692702,46.859892,-5.48194789,298.1125943,30.87435053,11.93514638,-10.03221927,-102.6710272,0.06389683,0.06433571,0.101515956,0.08650292,0.0781747,0.9889971,103.159996,248089468,1.64E+18,0.000817,294.2289047,0.66808724,9.768455847,0.6358107,4.30E+18,-3.914343965,0.9340464,6.6496024,-1.411623203,0.96909434,-6.498040542,0.76264685,1.3280149,17.314947,19.253807,15.994921,3.2588863,1.9388599,1.3200264,20.105196,9000000000,9000000000,9000000000,0.0086,12.69908575,0.000817,103.159996,28.5110519,3315.238593,30.96,09-12-2046,2046
5.98E+18,Gaia EDR3 5982556055117489792,238.3170851,-50.41220262,329.9766138,2.66057217,247.4005109,-29.42916119,9.891051151,-76.18002961,-198.6121218,0.07078835,0.056923755,0.087955944,0.100205265,0.08986033,1.1077441,212.72087,384396635,1.64E+18,0.001032558,238.316753,1.127622,-50.41321326,0.7963203,5.98E+18,-0.303817077,1.3003446,6.5593557,-6.115405323,1.66515,-2.372122449,1.3921709,1.0164431,17.016365,18.961506,15.6867895,3.2747164,1.9451408,1.3295755,20.773956,21.594488,19.403746,2.1907425,0.0051,11.99257724,0.001032558,212.72087,17.47458442,3426.389101,18.36,07-05-2034,2034
4.27E+18,Gaia EDR3 4265000931230499584,283.5977176,-1.766034979,31.69637601,-1.462006884,284.577532,20.98776527,3.226612335,-40.9135994,-127.7983547,0.21931687,0.21000054,0.25801614,0.25896668,0.22008958,1.0540823,134.18771,1175825480,1.64E+18,0.001266352,283.5973144,0.27632093,-1.767235498,0.26326942,4.27E+18,-0.157626498,0.32420287,6.5589924,-2.892260419,0.32101998,-5.886867626,0.27860993,1.0812985,18.468275,19.971949,17.242624,2.7293243,1.5036736,1.2256508,18.756533,20.83143,17.409533,3.421898,0.00979,11.01200895,0.001266352,134.18771,33.9738058,3470.255955,35.244,22-03-2051,2051
5.73E+18,Gaia EDR3 5730428864783805184,135.6701568,-16.0262788,243.8176157,19.73214321,143.6269379,-31.36281667,6.751670802,61.36077276,-96.09424902,0.02938172,0.02397174,0.0375941,0.034789193,0.027835766,0.9432147,114.01425,1650856908,1.64E+18,0.001249523,135.6708592,0.8602636,-16.02733024,0.65710545,5.73E+18,-0.639005464,0.9624549,6.4414186,4.276089537,0.97580916,-4.817357647,0.83298874,1.0851821,15.733018,16.907164,14.658158,2.2490053,1.1741457,1.0748596,20.406155,21.475267,19.019053,2.456215,0.0117,9.880074294,0.001249523,114.01425,39.45368934,3372.1102,42.12,02-02-2058,2058
2.04E+18,Gaia EDR3 2037566711831393024,287.507854,28.74860896,60.71766874,8.979355161,294.6105501,50.7026946,4.459636583,-81.37298528,-128.749204,0.029898304,0.035970815,0.043806374,0.039802946,0.047674667,1.0484731,152.30864,1478069094,1.64E+18,0.000796,287.5073931,1.0100676,28.74792262,1.175065,2.04E+18,-2.158362544,2.2831793,6.707418,0.847472246,1.9608879,-6.65366422,2.8744571,1.0494478,16.535975,17.861149,15.398582,2.4625664,1.3251743,1.137392,20.869898,20.498428,19.42966,1.0687675,0.0056,9.782472347,0.000796,152.30864,18.81442839,3359.719355,20.16,23-02-2036,2036
1.86E+18,Gaia EDR3 1862652485078636288,308.7055837,31.79420017,72.7565093,-5.136617786,323.1061104,48.35081298,6.304459928,117.0056747,-28.32146644,0.015662303,0.018737204,0.023878768,0.02107986,0.023269905,1.1850947,120.38452,1184365535,1.64E+18,0.000739,308.7064398,0.08871454,31.79406938,0.11170546,1.86E+18,0.10546954,0.14053719,6.715343,-3.308765953,0.121646196,-5.843620304,0.14834079,1.0371683,15.096192,16.332155,13.985188,2.3469677,1.2359629,1.1110048,18.609629,19.204048,17.328608,1.8754406,0.0071,9.094431443,0.000739,120.38452,22.09918684,3112.561527,25.56,17-07-2041,2041
5.98E+18,Gaia EDR3 5977879832144504704,254.8106381,-35.02581343,349.4086065,4.645592809,257.3168338,-12.25290469,9.648639095,-93.3427253,-140.5745049,0.3224194,0.17959006,0.43327984,0.46353054,0.27639404,1.024647,168.74257,1564320691,1.64E+18,0.001262069,254.8098478,0.10266903,-35.02689697,0.059323825,5.98E+18,0.040113509,0.13241819,6.4440675,-3.953148704,0.13968283,-5.089068509,0.09554625,1.0175228,19.39315,19.7199,18.780943,0.9389572,0.3267498,0.6122074,17.818565,18.914461,16.8255,2.0889606,0.00805,14.31548031,0.001262069,168.74257,26.92532418,3344.760768,28.98,16-12-2044,2044
5.35E+18,Gaia EDR3 5350993174476962560,163.2470639,-57.717999,287.6237797,1.589858076,200.8761723,-56.81457024,5.333798382,-140.858882,19.03311758,0.27289668,0.25022483,0.32576424,0.3763897,0.32167724,1.033534,142.13896,1802676161,1.64E+18,0.000581,163.2460238,0.3653759,-57.71782887,0.313103,5.35E+18,-0.759775265,0.42419866,6.727252,-6.337672386,0.47820964,2.256065125,0.40004182,1.0445107,19.607592,20.960957,18.07444,2.8865166,1.353365,1.5331516,19.980331,21.267565,19.010998,2.256567,0.0079,13.24277498,0.000581,142.13896,14.71517732,1862.680673,28.44,02-06-2044,2044
5.88E+18,Gaia EDR3 5882293616983351296,235.7211219,-58.3320932,323.8780143,-2.613853511,248.12725,-37.46781181,4.347103684,-71.1193543,-114.5442091,0.09308761,0.09082157,0.14549537,0.14667375,0.13170904,1.0662519,134.82707,936708360,1.64E+18,0.00081,235.720637,0.43131274,-58.33286234,0.38784856,5.88E+18,-1.283250545,0.70908195,6.48073,-3.584803289,0.7182776,-5.398985811,0.5470187,1.0514252,18.214682,19.541584,16.956951,2.5846329,1.3269024,1.2577305,20.20437,9000000000,9000000000,9000000000,0.00706,11.40568199,0.00081,134.82707,21.62770429,3063.414205,25.416,25-05-2041,2041
5.90E+18,Gaia EDR3 5904263646019191424,222.2804654,-50.60888806,321.2816277,8.022243987,236.1152249,-32.63139232,3.726231796,-115.9361417,-89.54385973,0.133962,0.1331435,0.2084944,0.20252062,0.21832684,1.002876,146.4899,1606941117,1.64E+18,0.000314,222.280138,0.5033746,-50.60912282,0.77066964,5.90E+18,0.76326445,0.6918382,6.735816,-6.54047732,0.98599046,-1.610396455,1.5674664,0.9515871,18.400286,19.664352,17.059046,2.6053066,1.2640667,1.3412399,19.70775,9000000000,9000000000,9000000000,0.00286,11.25663534,0.000314,146.4899,7.716572951,2698.102431,10.296,16-04-2026,2026
5.98E+18,Gaia EDR3 5979925988992079872,257.8273493,-32.39280192,353.0321832,4.226547326,259.6030659,-9.391807819,3.399959912,-16.0987198,-145.9046477,0.108065754,0.06194989,0.10643731,0.14266592,0.08989203,1.0931189,146.7901,147828918,1.64E+18,0.001241937,257.827128,1.2915998,-32.39402972,0.80110663,5.98E+18,-0.717488389,1.1431481,6.5998034,-2.158353094,1.6365429,-6.236899687,1.1625705,1.1277417,17.49021,18.935669,16.2419,2.6937695,1.4454594,1.2483101,20.30264,9000000000,9000000000,9000000000,0.00873,10.14757898,0.001241937,146.7901,30.45827477,3488.920364,31.428,29-05-2047,2047
4.21E+18,Gaia EDR3 4207572240609663872,290.9063624,-7.7755383,29.59708157,-10.66866903,291.3820214,14.12535731,6.123868395,-136.6814402,-246.5604786,0.033176232,0.028615827,0.037834454,0.040733166,0.031487156,1.0235455,281.91113,793079267,1.64E+18,0.000831,290.9059607,0.15031083,-7.776267593,0.14740206,4.21E+18,0.556423538,0.17615558,6.743871,0.104433399,0.19260652,-6.743062721,0.16953963,1.0060284,15.407338,16.208664,14.5261965,1.6824675,0.8013258,0.88114166,18.122946,18.750696,17.190752,1.5599442,0.00293,9.342467245,0.000831,281.91113,10.61185488,3621.793474,10.548,17-07-2026,2026
4.34E+18,Gaia EDR3 4335699906843683072,257.3393558,-9.56811599,11.92862809,17.59605066,257.1680912,13.30897834,8.109434587,-47.69968457,-94.80592365,0.03343695,0.022454727,0.036783155,0.045373034,0.033028908,1.1299592,106.12927,489814861,1.64E+18,0.000896,257.3390088,0.6174732,-9.568944338,0.42355278,4.34E+18,1.131603395,0.60305613,6.379746,-3.334008527,0.9264353,5.439259752,0.66431063,1.0312337,15.289392,16.814714,14.095276,2.7194386,1.525322,1.1941166,20.021126,20.441849,18.829762,1.6120872,0.00806,9.834344875,0.000896,106.12927,30.39312341,3770.858983,29.016,29-12-2044,2044
6.04E+18,Gaia EDR3 6038066411438499968,245.9644709,-29.8074165,348.5156936,13.7068109,249.0854352,-8.096643707,2.728435176,-86.19543827,-63.78917621,0.26490018,0.17210154,0.28716975,0.34351182,0.24537548,1.0884897,107.23205,999849113,1.64E+18,0.000564,245.9639529,0.069221556,-29.80775704,0.04571287,6.04E+18,0.068773343,0.07535187,6.3927,-2.821600786,0.08830319,-5.73630428,0.06471278,0.941901,18.843071,20.174223,17.60239,2.5718327,1.331152,1.2406807,16.921741,17.685184,16.016716,1.6684685,0.006,11.0226392,0.000564,107.23205,18.93463755,3155.772924,21.6,02-08-2037,2037
5.83E+18,Gaia EDR3 5831018682515889280,248.7406094,-59.41048094,328.1073825,-7.960454217,256.650187,-36.95256692,8.137754685,-118.2514583,-107.533827,0.06535879,0.066722415,0.08899919,0.10332457,0.08528504,1.2054558,159.83408,278409923,1.64E+18,0.000667,248.7398599,0.34020942,-59.41102779,0.2714722,5.83E+18,-0.551746526,0.40379727,6.7689695,-0.63832867,0.5856229,-6.738804645,0.4226799,0.9575648,17.000563,,,,,,19.745558,9000000000,9000000000,9000000000,0.00583,11.55308597,0.000667,159.83408,15.02307893,2576.85745,20.988,21-12-2036,2036
6.74E+18,Gaia EDR3 6738637596746956032,290.9681694,-39.05921743,359.3259234,-22.6314834,286.8770395,-16.84051507,1.998383545,-46.71032501,-135.5284181,0.11269996,0.11317893,0.13236748,0.13499938,0.12157608,1.0692322,143.35204,1762663621,1.64E+18,0.000893,290.9678002,0.3821361,-39.06006369,0.38600323,6.74E+18,0.364850359,0.44892836,6.5386963,0.03696069,0.4676026,-6.538591687,0.42475933,0.9667515,17.781477,18.74395,16.828669,1.9152813,0.9624729,0.9528084,19.812172,20.018723,19.372952,0.645771,0.0066,9.284871225,0.000893,143.35204,22.42591037,3397.865207,23.76,29-09-2039,2039
4.15E+18,Gaia EDR3 4151502335932865792,267.8552997,-12.24534675,15.07330862,7.380207513,267.8635853,11.17803039,20.6900248,-151.3552345,107.1071282,0.013314486,0.011150955,0.014572173,0.01690079,0.012990764,0.8368469,185.41937,100126065,1.64E+18,0.001293916,267.8542425,0.06170556,-12.24456774,0.053141613,4.15E+18,-0.065604745,0.062475562,6.650624,-6.531195816,0.06197423,-1.254702092,0.049158387,0.8898159,10.221791,10.810256,9.49332,1.3169355,0.58846474,0.7284708,15.458132,16.225029,14.192668,2.032361,0.0073,6.800596056,0.001293916,185.41937,25.12195786,3441.364091,26.28,06-04-2042,2042
